"BlueAvgSigStrLanded","RedAvgSigStrLanded","BlueAvgSigStrPct","RedAvgSigStrPct","BlueAvgTDLanded","RedAvgTDLanded","BlueReachCms","RedReachCms","BlueHeightCms","RedHeightCms","BlueAge","RedAge","RedWins","BlueWins","Winner"
1.85,4.39,0.48,0.4,0.29,0.67,172.72,177.8,172.72,172.72,31,33,11,2,0
4.19,4.37,0.42,0.55,3.61,1.58,177.8,177.8,170.18,175.26,27,34,6,2,0
5.37,4.35,0.36,0.51,0,0.88,182.88,177.8,170.18,172.72,32,26,2,3,0
5.13,3.58,0.5,0.41,0,1.02,190.5,198.12,190.5,182.88,26,27,3,1,0
3.12,2.77,0.55,0.53,0,1.92,193.04,180.34,180.34,180.34,34,28,1,0,0
8.07,3.54,0.67,0.5,3.27,5.69,198.12,203.2,195.58,193.04,29,31,11,5,0
5.76,5.09,0.51,0.44,0,1.53,190.5,195.58,177.8,185.42,35,34,9,4,0
2.55,4.94,0.61,0.53,2.19,0.91,180.34,185.42,175.26,177.8,27,27,2,4,0
4.03,4.38,0.4,0.55,1.53,2.29,200.66,195.58,195.58,190.5,35,30,8,10,0
5.19,5.39,0.47,0.49,0.66,1.84,154.94,157.48,162.56,162.56,30,32,5,2,0
4.79,2.45,0.48,0.46,0.56,1.68,190.5,193.04,187.96,190.5,32,34,8,5,1
3.93,5.61,0.55,0.44,1.66,3.16,182.88,187.96,170.18,177.8,27,27,1,2,1
3.36,2.54,0.48,0.4,0.78,3.29,177.8,185.42,175.26,177.8,35,29,6,4,0
3.08,5.75,0.36,0.51,1.67,1.56,175.26,175.26,175.26,167.64,35,29,4,5,0
5.32,1.33,0.54,0.44,5.24,3.96,180.34,182.88,182.88,177.8,30,33,7,4,1
3.65,3.16,0.45,0.42,1.1,0.5,180.34,195.58,180.34,185.42,31,34,1,1,0
3.22,2.51,0.38,0.45,1.57,0.72,162.56,180.34,165.1,170.18,32,32,0,1,1
4.06,2.48,0.43,0.42,1.01,2.85,187.96,180.34,180.34,180.34,37,39,5,3,1
4.65,4.07,0.46,0.38,0.69,1.17,180.34,175.26,180.34,172.72,29,31,7,8,1
3.16,3.42,0.54,0.46,0.9,1.39,165.1,157.48,162.56,160.02,35,36,8,5,1
3.32,4.46,0.49,0.42,1.12,1.19,177.8,180.34,180.34,182.88,38,34,10,5,0
4.64,4.23,0.54,0.38,0.29,0.59,182.88,177.8,172.72,172.72,26,32,5,3,0
5.48,7.4,0.48,0.52,0.35,0.43,175.26,190.5,175.26,180.34,26,31,7,4,0
2.62,4.05,0.45,0.39,2.02,1.03,165.1,170.18,167.64,165.1,35,38,7,12,0
3.07,4.89,0.45,0.53,2.14,1.48,193.04,182.88,172.72,180.34,34,29,3,2,0
3.75,2.99,0.58,0.43,3.1,5.2,180.34,175.26,172.72,167.64,27,29,8,5,0
1.86,5.88,0.36,0.51,2.94,1.03,185.42,185.42,175.26,182.88,34,33,2,3,0
3.49,5.5,0.43,0.47,1.9,0.36,198.12,193.04,193.04,190.5,28,34,6,4,0
3.51,3.29,0.44,0.36,2.45,0.61,190.5,193.04,182.88,185.42,30,37,4,1,1
4.9,3.48,0.51,0.47,0.29,1.95,180.34,177.8,172.72,172.72,29,37,20,5,1
5.69,3.61,0.52,0.6,0.22,1.56,180.34,190.5,190.5,185.42,31,29,3,2,0
3.55,3.54,0.47,0.38,1.01,0.55,177.8,172.72,172.72,170.18,30,37,6,4,1
6.04,4.96,0.45,0.44,0.09,0.18,198.12,203.2,193.04,193.04,32,30,2,3,1
4.63,3.43,0.37,0.43,0.89,0.2,180.34,172.72,175.26,172.72,29,34,2,1,0
4.39,4.27,0.46,0.39,2.31,0.62,187.96,185.42,182.88,177.8,27,36,12,2,1
3.04,1.62,0.53,0.54,3.04,2.31,190.5,182.88,182.88,182.88,28,28,1,0,0
4.29,3.86,0.39,0.55,0.39,0.43,170.18,170.18,170.18,172.72,35,37,4,6,0
2.57,5.13,0.51,0.45,0.72,0.6,187.96,210.82,185.42,195.58,31,30,5,5,0
2.05,2.78,0.51,0.56,6.63,6.75,175.26,172.72,172.72,172.72,26,30,3,1,1
4.49,4,0.5,0.48,0.42,0.05,195.58,203.2,180.34,193.04,38,32,11,8,0
7.17,6.16,0.48,0.56,0.25,1.78,175.26,180.34,180.34,167.64,30,33,11,19,0
5.23,6.01,0.63,0.42,0.17,0.78,200.66,193.04,193.04,185.42,34,31,12,2,1
5.35,3.85,0.48,0.47,0.13,0.65,182.88,187.96,182.88,180.34,33,40,20,8,1
5.6,4.71,0.48,0.53,0.79,1.77,195.58,180.34,190.5,170.18,27,30,4,6,1
4.41,2.99,0.46,0.42,1.16,1.53,185.42,180.34,185.42,172.72,39,38,23,29,0
6.28,5.5,0.45,0.55,0.83,0.77,185.42,187.96,177.8,190.5,29,24,2,2,0
6.18,3.38,0.49,0.43,3.04,0.78,193.04,187.96,185.42,185.42,28,34,14,2,1
1.97,3.23,0.5,0.48,4.23,0.54,198.12,200.66,185.42,182.88,32,37,10,6,1
4.7,3.86,0.53,0.37,1.44,0.58,165.1,167.64,165.1,167.64,24,35,5,6,1
2.49,3.73,0.39,0.51,0.93,1.66,167.64,162.56,170.18,165.1,29,34,4,0,1
3.23,3.79,0.5,0.48,5.25,3.25,177.8,182.88,177.8,170.18,31,25,5,3,1
4.12,3.44,0.61,0.46,1.49,2.15,195.58,203.2,185.42,190.5,27,34,19,3,1
5.36,4.55,0.58,0.48,0,0.98,200.66,200.66,190.5,193.04,34,32,3,0,0
3.03,2.39,0.41,0.4,2.84,1.47,180.34,177.8,177.8,175.26,32,27,5,5,0
4.46,3.14,0.63,0.5,3.98,0.68,175.26,182.88,172.72,177.8,26,30,3,2,1
3.19,5.76,0.54,0.51,4.18,0,185.42,190.5,182.88,177.8,32,34,3,3,0
5.57,7.41,0.52,0.59,0.76,0.95,195.58,195.58,182.88,193.04,27,31,2,3,0
3.37,1.95,0.44,0.45,3.41,3.3,182.88,175.26,175.26,172.72,32,28,1,3,0
3.01,4.14,0.43,0.42,3.63,0.65,170.18,175.26,167.64,172.72,33,26,4,1,1
3.19,1.88,0.5,0.39,4.6,1.55,170.18,170.18,170.18,165.1,31,26,1,1,1
5.69,3.31,0.48,0.41,2.25,1.68,175.26,167.64,175.26,167.64,28,35,8,3,1
2.97,3.98,0.43,0.41,1.02,0.42,165.1,149.86,160.02,157.48,37,33,1,2,0
4.04,4.76,0.36,0.39,0.91,0.39,177.8,182.88,167.64,180.34,37,34,7,8,1
4.25,5.08,0.49,0.49,0.84,1.16,205.74,190.5,190.5,187.96,29,38,14,10,1
2.99,4.25,0.4,0.36,1.97,1.69,190.5,193.04,180.34,177.8,33,28,4,2,0
3.95,3.36,0.45,0.42,0.77,1,182.88,187.96,180.34,177.8,30,31,4,1,0
5.52,4.85,0.56,0.45,2.74,0,190.5,182.88,190.5,187.96,30,32,4,2,1
5.55,6.51,0.47,0.41,0,0,177.8,177.8,175.26,170.18,35,28,5,2,0
2.41,4.6,0.43,0.37,3.08,1.84,187.96,190.5,175.26,180.34,35,37,10,2,1
2.86,3.03,0.38,0.36,1.95,2.77,170.18,182.88,172.72,175.26,35,26,6,1,0
4.89,5.03,0.53,0.38,0.74,0.95,170.18,175.26,165.1,167.64,27,25,0,2,0
4.35,3.4,0.47,0.29,2.22,0.34,162.56,175.26,167.64,170.18,32,37,11,5,1
4.55,5.33,0.44,0.59,4.28,2.11,177.8,195.58,167.64,182.88,33,33,4,2,0
3.22,3.13,0.52,0.42,2.12,1.26,193.04,193.04,190.5,187.96,29,33,3,3,0
5.38,3.73,0.55,0.49,0.72,2.11,203.2,193.04,190.5,187.96,29,42,19,2,1
3.39,3.28,0.48,0.52,2,2.56,172.72,167.64,167.64,165.1,28,34,11,5,0
6.28,5.66,0.48,0.53,0.27,2.51,165.1,160.02,167.64,162.56,34,32,5,10,0
3.38,3.3,0.44,0.41,1.56,0.25,185.42,187.96,180.34,182.88,27,28,2,10,1
2.53,6.74,0.45,0.53,2.37,0.21,193.04,185.42,177.8,180.34,35,25,2,5,0
3.41,3.51,0.44,0.39,0,0.86,185.42,187.96,177.8,182.88,28,29,3,1,1
5,3.9,0.56,0.28,1.27,0,190.5,180.34,182.88,182.88,30,22,1,2,0
3.86,3.98,0.56,0.53,6.62,1.74,185.42,190.5,175.26,187.96,26,26,7,2,0
5.38,3.13,0.36,0.47,0.52,1.97,177.8,185.42,170.18,175.26,32,34,6,3,0
4.26,1.99,0.32,0.42,0,3.6,165.1,170.18,160.02,165.1,37,25,0,0,1
4.35,3.87,0.51,0.57,0.88,1.81,177.8,167.64,172.72,170.18,26,33,0,1,1
3.75,5.13,0.49,0.57,0,0.45,198.12,203.2,187.96,200.66,34,33,8,6,0
4.43,3.7,0.48,0.45,4.75,0.99,182.88,180.34,170.18,170.18,28,30,8,5,1
4.94,3.63,0.43,0.53,0,0.36,180.34,180.34,180.34,180.34,31,30,3,0,1
2.9,2.67,0.58,0.35,0.85,3.59,170.18,170.18,172.72,165.1,33,28,1,3,0
3.65,3.46,0.4,0.38,0,1.27,165.1,185.42,165.1,170.18,29,30,3,1,0
5.71,3.84,0.43,0.37,0.34,1.08,162.56,165.1,160.02,162.56,36,37,5,5,1
2.14,1.98,0.46,0.56,1.97,2.23,185.42,177.8,172.72,175.26,26,28,4,1,0
5.7,2.12,0.54,0.48,4.76,0.66,185.42,187.96,180.34,185.42,26,29,0,0,1
3.82,2.44,0.48,0.36,5.4,2.4,175.26,180.34,165.1,175.26,30,29,1,4,1
5.24,7.25,0.43,0.48,1.3,0,167.64,175.26,162.56,167.64,33,24,3,1,0
3.88,5.47,0.46,0.45,0.66,2.05,170.18,167.64,165.1,162.56,29,23,2,7,0
3.04,3.13,0.41,0.4,1.51,0.87,172.72,175.26,172.72,172.72,30,40,7,6,1
5.16,4.74,0.54,0.41,1.53,0.59,185.42,185.42,185.42,182.88,28,35,10,5,1
5.54,4.09,0.57,0.61,0.96,0,187.96,203.2,185.42,190.5,28,33,2,3,0
4.63,2.99,0.38,0.4,2.99,0.82,154.94,170.18,154.94,165.1,27,29,3,1,1
4.53,3.41,0.5,0.47,1.83,1.79,185.42,190.5,177.8,185.42,31,35,6,3,1
0.99,2.88,0.3,0.53,0,1.49,187.96,203.2,177.8,193.04,34,26,1,0,0
6.55,2.46,0.5,0.64,1.35,6.85,190.5,200.66,182.88,190.5,37,30,2,3,0
5.51,3.42,0.6,0.4,0.38,0.46,180.34,185.42,185.42,180.34,29,36,4,2,1
4.17,4.54,0.37,0.49,0.14,0.41,177.8,177.8,175.26,172.72,31,28,6,3,0
2.17,5.08,0.45,0.52,1.88,1.45,175.26,187.96,172.72,185.42,28,22,3,2,0
4.33,2.66,0.46,0.49,0.85,0.58,162.56,160.02,165.1,160.02,29,29,1,1,1
4.26,3.41,0.5,0.5,0.76,1.09,198.12,198.12,193.04,187.96,30,39,11,6,0
4.44,3.25,0.43,0.4,4.17,1.34,190.5,200.66,185.42,195.58,28,30,6,5,0
4.67,4.77,0.47,0.42,1.69,1.26,172.72,175.26,175.26,172.72,30,36,4,8,0
4.63,4.58,0.4,0.34,2.07,0.31,167.64,172.72,160.02,175.26,28,33,10,5,0
8.14,6.56,0.58,0.46,3.26,1.11,185.42,185.42,177.8,177.8,27,32,2,1,1
3.21,3.76,0.61,0.44,1.55,0.2,175.26,177.8,172.72,170.18,30,25,1,0,1
4.71,4.11,0.46,0.47,1.7,1.76,175.26,172.72,167.64,162.56,33,35,4,5,0
1.82,4.27,0.4,0.39,3.01,0.62,187.96,185.42,180.34,177.8,38,35,11,5,0
5.46,2.12,0.49,0.38,0.76,2.29,162.56,162.56,160.02,160.02,37,33,3,8,0
3,1.93,0.5,0.45,4.07,4.16,185.42,193.04,182.88,182.88,30,24,3,2,1
6.78,3.39,0.59,0.53,0.11,2.17,177.8,187.96,180.34,177.8,33,32,20,6,0
2.16,3.7,0.4,0.42,3.22,1.55,160.02,165.1,154.94,165.1,34,29,9,9,1
4.91,4.89,0.45,0.46,0.39,2.17,193.04,180.34,180.34,172.72,38,36,3,15,0
3.03,3.57,0.47,0.5,1.1,2.01,203.2,193.04,190.5,185.42,39,40,27,19,1
5.81,4.38,0.39,0.47,0,0.72,195.58,198.12,182.88,190.5,28,31,8,4,0
3.18,3.13,0.39,0.45,0.24,0.98,187.96,177.8,185.42,175.26,34,43,17,7,0
3.11,3.77,0.49,0.46,1.91,2.37,170.18,182.88,170.18,180.34,31,30,5,3,0
4.23,4.33,0.38,0.36,0.59,0.47,177.8,172.72,172.72,175.26,32,29,3,5,0
3.7,3.25,0.57,0.4,1.4,0.69,190.5,185.42,185.42,180.34,36,35,2,8,0
3.78,3.72,0.49,0.47,1.47,2.09,175.26,165.1,165.1,165.1,26,28,4,2,0
5.24,4.58,0.57,0.57,0,0.6,172.72,170.18,167.64,165.1,30,26,1,1,1
4.16,2.87,0.48,0.39,2.95,1.37,154.94,154.94,157.48,157.48,28,29,2,2,1
2.04,2.64,0.34,0.32,0.28,0.56,170.18,170.18,170.18,165.1,30,33,0,1,0
4.27,5.53,0.49,0.45,0.51,0.89,177.8,180.34,172.72,172.72,29,34,9,12,1
5.8,3.82,0.44,0.45,0.71,0.37,198.12,195.58,190.5,190.5,33,43,24,5,0
3.35,3.88,0.51,0.37,3.11,2.15,182.88,187.96,172.72,180.34,27,31,9,1,1
2.98,5.75,0.52,0.55,3.61,1.78,182.88,172.72,177.8,175.26,28,33,6,6,1
3.31,3.44,0.51,0.38,0.33,2.85,172.72,180.34,177.8,177.8,36,37,16,1,0
3.13,2.98,0.45,0.42,2.14,1.33,195.58,195.58,185.42,185.42,34,32,10,9,0
6.04,3.94,0.45,0.52,0.09,4.17,198.12,190.5,193.04,187.96,32,31,4,3,0
2.04,3.95,0.61,0.45,2.51,2.32,172.72,177.8,167.64,167.64,32,25,0,1,1
2.22,6.28,0.41,0.45,0.94,0.83,193.04,185.42,185.42,177.8,29,28,1,1,0
5.75,3.7,0.45,0.52,0.98,5.03,177.8,180.34,177.8,175.26,33,30,1,0,0
3.18,3.73,0.47,0.5,0,4.34,165.1,172.72,170.18,167.64,31,33,2,0,1
6.62,3.16,0.5,0.54,2.37,0.9,157.48,165.1,154.94,162.56,30,34,5,13,1
1.56,2.64,0.49,0.33,3.17,3.13,182.88,177.8,177.8,170.18,26,40,19,4,1
2.9,4.7,0.37,0.53,1.85,1.44,172.72,165.1,170.18,165.1,27,23,5,5,0
5.48,4.52,0.48,0.45,0.35,1.09,175.26,180.34,175.26,175.26,26,30,4,3,1
6.12,4.1,0.47,0.56,0.21,2.09,187.96,195.58,185.42,187.96,32,30,2,2,1
3.41,3.29,0.41,0.36,0.76,0.61,187.96,193.04,185.42,185.42,29,37,4,1,1
3.66,2.9,0.38,0.59,0.6,0.76,185.42,200.66,185.42,190.5,38,30,3,1,0
1.99,5.31,0.4,0.5,0,1.45,180.34,175.26,175.26,170.18,34,28,0,0,0
3.8,5.57,0.49,0.54,1.65,0.15,198.12,187.96,187.96,190.5,36,33,2,0,1
4.39,5.07,0.43,0.52,2.28,1,182.88,190.5,180.34,180.34,33,30,14,11,1
1.8,3.61,0.39,0.6,1.35,1.56,180.34,190.5,185.42,185.42,29,29,2,1,0
3.3,4.09,0.41,0.49,0.25,0.36,187.96,187.96,182.88,187.96,28,29,4,0,1
4.23,4.01,0.41,0.59,0.62,0.64,167.64,167.64,172.72,167.64,25,30,3,1,0
1.49,2.02,0.5,0.59,1.44,3.73,167.64,177.8,167.64,172.72,24,31,3,1,0
5.6,7.49,0.44,0.55,2.41,1.8,187.96,193.04,177.8,185.42,29,34,1,0,0
2.62,3.03,0.56,0.54,1.78,2.17,185.42,190.5,177.8,182.88,34,32,6,5,0
4.88,2.69,0.49,0.55,0.41,0.52,167.64,165.1,170.18,170.18,30,40,4,4,1
2.93,4.37,0.41,0.55,0,1.58,180.34,177.8,182.88,175.26,30,34,5,0,0
3.54,4.19,0.47,0.42,0.46,3.61,177.8,177.8,177.8,170.18,36,27,1,0,0
4.84,4.41,0.53,0.48,0.21,0,195.58,190.5,193.04,175.26,30,35,1,1,1
4.33,5.02,0.46,0.45,0.85,0,162.56,167.64,165.1,162.56,29,29,0,0,1
2.65,2.64,0.34,0.32,0.48,1.99,185.42,167.64,180.34,165.1,34,30,2,0,0
3.93,6.16,0.41,0.56,0.7,1.78,182.88,180.34,170.18,167.64,35,33,10,7,0
5.14,4.61,0.53,0.52,1.73,2.31,170.18,180.34,170.18,170.18,29,32,12,8,0
5.72,3.29,0.58,0.48,3.99,2.24,190.5,180.34,187.96,177.8,27,35,13,4,1
4.78,3.43,0.47,0.39,0.61,0.88,152.4,160.02,154.94,162.56,32,29,6,9,0
3.56,3.62,0.49,0.46,2.86,2.78,182.88,182.88,172.72,177.8,37,39,7,3,1
4.49,5.5,0.51,0.55,2,0.77,182.88,187.96,180.34,190.5,28,24,1,0,0
4.14,3.78,0.52,0.47,0.9,1.56,170.18,167.64,170.18,167.64,33,27,4,10,1
3.83,3.33,0.46,0.48,3.04,1.18,185.42,187.96,185.42,187.96,30,30,6,1,1
4.96,3.29,0.44,0.48,0.18,1.82,203.2,203.2,193.04,187.96,29,44,8,2,0
3.01,3.64,0.5,0.47,1.83,3.11,160.02,160.02,157.48,160.02,22,29,1,1,0
6.05,3.54,0.5,0.5,0,5.69,193.04,203.2,190.5,193.04,32,31,10,4,0
4.67,7.1,0.43,0.51,0.41,1.52,167.64,165.1,165.1,167.64,28,36,7,5,1
5.35,3.76,0.48,0.55,0.13,1.68,182.88,190.5,182.88,182.88,32,41,16,7,1
4.56,3.05,0.39,0.54,0.61,2.6,175.26,170.18,162.56,167.64,29,29,3,6,1
3.92,3.44,0.49,0.46,1.45,2.15,193.04,203.2,180.34,190.5,36,34,18,6,0
5.4,2.54,0.53,0.4,0,3.29,175.26,185.42,180.34,177.8,30,29,5,2,0
6.49,2.26,0.56,0.46,1.2,4.38,170.18,167.64,165.1,167.64,27,41,10,4,0
5.38,4.72,0.36,0.59,0.52,0.26,177.8,170.18,170.18,175.26,32,30,5,3,0
6.26,4.35,0.41,0.38,1.17,0.42,165.1,162.56,170.18,162.56,32,33,4,3,1
3.48,3.62,0.43,0.52,0.58,1.38,172.72,167.64,165.1,167.64,29,29,5,3,0
3.73,5.16,0.39,0.5,0.5,0.64,177.8,185.42,177.8,180.34,26,31,2,0,0
8.07,5.13,0.67,0.57,3.27,0.45,198.12,203.2,195.58,200.66,28,33,8,4,1
5.03,3.45,0.48,0.41,0.73,0.93,190.5,177.8,182.88,172.72,32,28,8,11,0
3.65,4.94,0.53,0.53,0.4,0.91,180.34,185.42,172.72,177.8,36,27,1,1,0
2.21,1.84,0.41,0.61,0.76,1.9,185.42,182.88,177.8,180.34,31,33,8,2,0
4.81,5.39,0.5,0.49,0.34,1.84,175.26,157.48,167.64,162.56,28,31,4,4,0
4.4,3.16,0.46,0.42,1.92,0.5,175.26,195.58,170.18,185.42,25,33,1,3,1
1.33,2.09,0.44,0.45,3.96,4.06,182.88,182.88,177.8,170.18,33,35,1,6,1
5.86,2.41,0.44,0.44,0,1.01,213.36,193.04,190.5,190.5,29,40,5,2,1
2.45,4.38,0.46,0.55,1.68,2.29,193.04,195.58,190.5,190.5,34,30,8,7,1
5.19,3.75,0.53,0.58,1.73,3.1,170.18,180.34,167.64,172.72,32,27,4,2,0
2.66,3,0.49,0.4,0.58,2.22,160.02,147.32,160.02,160.02,29,22,2,0,1
3.64,3.72,0.53,0.48,1.02,0.88,190.5,193.04,190.5,187.96,29,38,14,7,1
4.49,3.37,0.43,0.4,0.66,0.87,170.18,170.18,172.72,167.64,24,33,5,7,1
4.21,5.66,0.49,0.49,0.54,0.28,185.42,180.34,177.8,175.26,33,28,5,14,0
2.57,3.84,0.51,0.39,0.72,0,187.96,193.04,185.42,185.42,31,32,5,5,0
4.53,4.39,0.5,0.4,3.45,0.67,185.42,177.8,177.8,172.72,27,33,10,2,0
4.12,5.23,0.49,0.63,0.93,0.17,187.96,200.66,182.88,193.04,32,34,1,3,0
3.36,3.78,0.49,0.43,1.54,1.02,170.18,190.5,177.8,185.42,25,29,3,1,0
2.83,3.88,0.48,0.46,2.48,0.66,160.02,170.18,165.1,165.1,26,29,6,7,0
5.42,2.13,0.53,0.37,1.7,0.62,175.26,177.8,175.26,170.18,26,31,1,1,1
3.22,2.9,0.5,0.42,1.5,2.34,190.5,180.34,177.8,180.34,27,33,2,1,0
3.59,6.1,0.45,0.43,2.43,0.65,165.1,177.8,160.02,170.18,24,24,3,2,1
1.62,3.07,0.54,0.45,2.31,2.14,182.88,193.04,182.88,172.72,27,34,2,0,1
3.44,4.86,0.55,0.32,2.27,0,172.72,172.72,167.64,170.18,42,29,0,2,1
4.72,5.57,0.56,0.52,0.62,0.76,180.34,195.58,177.8,182.88,32,27,3,1,1
4.05,3.88,0.47,0.38,1.38,3.79,187.96,182.88,180.34,180.34,37,34,11,17,0
4.38,3.48,0.48,0.47,1.89,1.95,182.88,177.8,180.34,172.72,32,37,19,8,0
2.3,4.11,0.58,0.44,3.45,0.45,177.8,190.5,177.8,180.34,27,36,16,5,1
2.99,4.25,0.51,0.49,2.35,0.84,193.04,205.74,180.34,190.5,34,29,9,11,0
4.79,3.51,0.5,0.49,0.2,4.63,203.2,198.12,195.58,190.5,33,27,4,6,0
4.39,5.6,0.46,0.48,2.31,0.79,187.96,195.58,182.88,190.5,27,26,5,2,0
4.97,4.82,0.44,0.47,1,0.23,160.02,165.1,165.1,167.64,32,34,6,6,0
5.13,3.58,0.45,0.41,0.6,1.02,210.82,198.12,195.58,182.88,29,27,2,5,0
4.43,4.42,0.54,0.33,0.55,0.7,172.72,170.18,167.64,170.18,24,30,5,2,0
4.46,3.31,0.63,0.41,3.98,1.68,175.26,167.64,172.72,167.64,26,35,8,1,1
3.22,3.39,0.45,0.44,3.71,3.73,177.8,167.64,170.18,170.18,30,35,6,2,0
3.93,4.55,0.55,0.53,1.66,0.35,182.88,193.04,170.18,175.26,27,28,4,1,1
5.08,5.5,0.5,0.47,1.08,0.36,187.96,193.04,182.88,190.5,27,33,5,4,0
6.43,2.65,0.53,0.59,1.23,3.19,180.34,177.8,177.8,177.8,35,30,10,14,0
3.23,3.86,0.51,0.51,1.55,4.15,182.88,195.58,182.88,190.5,25,34,6,2,1
3.76,5.37,0.44,0.36,0.15,0,165.1,182.88,170.18,170.18,33,32,3,2,1
4.39,3.79,0.52,0.48,0,3.25,195.58,182.88,190.5,170.18,28,25,4,4,0
5.52,5.69,0.56,0.52,2.74,0.22,190.5,180.34,190.5,190.5,30,31,1,2,0
7.15,5.47,0.46,0.5,0,2.09,190.5,182.88,190.5,175.26,24,21,1,2,1
2.7,4.53,0.48,0.5,0.81,3.45,190.5,185.42,185.42,177.8,24,27,1,2,0
4.54,3.45,0.49,0.35,0.41,0.54,177.8,170.18,172.72,167.64,27,32,8,5,1
2.04,1.74,0.57,0.41,0,1.61,182.88,182.88,180.34,177.8,34,29,1,0,0
4.11,4.55,0.46,0.57,1.08,3.43,170.18,177.8,172.72,172.72,28,31,1,1,1
7.18,3.87,0.54,0.53,0,0.45,200.66,208.28,193.04,198.12,30,29,5,4,1
2.65,3.22,0.47,0.52,1.26,2.12,203.2,193.04,187.96,190.5,33,28,2,3,0
5.36,6.55,0.58,0.5,0,1.35,200.66,190.5,190.5,182.88,34,36,2,0,0
3.08,2.99,0.33,0.42,0,1.53,177.8,180.34,175.26,172.72,29,38,22,1,0
3.62,4.25,0.49,0.36,0.88,1.69,185.42,193.04,177.8,177.8,36,27,3,5,0
5.04,5.26,0.48,0.41,0.67,0.22,187.96,180.34,180.34,172.72,27,33,6,0,1
2.2,3.73,0.46,0.51,2.48,1.66,172.72,162.56,167.64,165.1,33,34,4,1,1
1.4,2.01,0.45,0.4,0,1.74,177.8,182.88,172.72,180.34,33,36,7,0,0
4.89,6.54,0.53,0.42,0.74,0.91,170.18,172.72,165.1,170.18,26,25,1,1,1
5.03,3.6,0.51,0.45,3.87,0.82,177.8,162.56,170.18,167.64,30,35,1,0,0
3.65,5.32,0.47,0.54,1.07,5.24,180.34,180.34,170.18,182.88,24,29,3,1,0
3.71,5.69,0.46,0.48,2.83,2.25,170.18,175.26,170.18,175.26,28,28,2,0,0
4.58,4,0.43,0.48,0.8,0.05,185.42,203.2,182.88,193.04,31,32,10,14,0
3.77,2.48,0.46,0.5,0,0.57,190.5,200.66,187.96,190.5,28,37,17,7,1
3.51,4.49,0.47,0.5,3.14,0.42,195.58,195.58,185.42,180.34,38,37,7,17,0
4.38,4.33,0.48,0.41,1.89,1.06,182.88,182.88,180.34,175.26,32,29,5,7,1
6.15,6.43,0.44,0.53,0.28,1.23,182.88,180.34,177.8,177.8,26,35,13,5,0
4.96,3.82,0.44,0.45,0.18,0.37,203.2,195.58,193.04,190.5,29,43,23,2,0
7.89,3.35,0.52,0.3,1.45,1.35,175.26,175.26,167.64,170.18,24,39,4,3,1
4.92,5.72,0.39,0.45,0.46,2.41,180.34,182.88,172.72,172.72,33,26,4,0,0
1.35,7.41,0.4,0.59,0,0.95,187.96,195.58,185.42,193.04,27,31,1,0,0
2.78,4.33,0.56,0.48,6.75,0.72,172.72,177.8,172.72,177.8,29,25,1,2,1
3.86,4.29,0.56,0.46,6.62,1.67,185.42,193.04,175.26,185.42,26,30,1,1,1
3.01,3.54,0.43,0.38,3.63,0.55,170.18,172.72,167.64,170.18,32,36,5,1,0
3.26,2.62,0.52,0.56,0.21,1.78,198.12,185.42,190.5,177.8,37,33,5,1,1
6.01,5.09,0.42,0.44,0.78,1.53,193.04,195.58,185.42,185.42,30,33,9,11,1
1.93,4.89,0.45,0.53,4.16,1.48,193.04,182.88,182.88,180.34,24,29,3,2,1
3.18,4.12,0.49,0.61,1.97,1.49,193.04,195.58,182.88,185.42,34,27,2,2,0
3.98,3.28,0.53,0.44,1.74,0.06,190.5,190.5,187.96,187.96,26,35,10,6,1
4.76,6.18,0.4,0.48,1.42,1.69,177.8,187.96,177.8,185.42,31,32,5,3,0
4.67,3.28,0.5,0.47,1.79,1.02,180.34,167.64,167.64,170.18,30,27,4,2,1
3.63,5.45,0.53,0.5,0.36,0,180.34,185.42,180.34,172.72,30,30,5,3,0
6.12,4.09,0.47,0.61,0.21,0,187.96,203.2,185.42,190.5,31,33,1,2,0
2.49,4.63,0.39,0.49,0.93,0.95,167.64,172.72,170.18,167.64,28,37,9,0,0
1.44,2.46,0.79,0.64,3.93,6.85,195.58,200.66,198.12,190.5,36,30,1,2,0
3.65,2.15,0.49,0.44,0.7,6.9,203.2,177.8,190.5,177.8,31,35,2,2,1
5.08,2.33,0.59,0.41,0.61,0.76,205.74,210.82,193.04,193.04,31,35,11,7,0
3.09,3.8,0.55,0.43,1.44,1.73,172.72,177.8,165.1,170.18,34,28,7,9,1
3.54,4.39,0.47,0.47,1.03,2.34,177.8,162.56,172.72,167.64,29,32,5,3,1
2.97,5.17,0.53,0.48,1.27,1.66,187.96,200.66,182.88,182.88,29,22,1,5,0
2.82,3.82,0.41,0.48,1.21,5.4,182.88,175.26,162.56,165.1,30,30,3,1,0
4.08,3.72,0.3,0.41,1.54,2.26,182.88,180.34,175.26,175.26,30,31,3,1,0
3.71,4.26,0.42,0.32,0.58,0,149.86,165.1,157.48,160.02,33,37,0,0,1
3.23,3.01,0.41,0.5,2.2,1.83,172.72,160.02,170.18,157.48,32,22,1,1,1
3.92,4.76,0.42,0.39,0.21,0.39,187.96,182.88,182.88,180.34,33,33,6,7,0
6.04,5.8,0.45,0.44,0.09,0.71,198.12,198.12,193.04,190.5,32,33,4,3,0
2.63,4.33,0.52,0.36,2.9,0.47,170.18,172.72,165.1,175.26,29,29,2,3,0
